,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
1135,9503658293,10,0,2024-02-22,0,27,26,102,0,104.0,2,21.736,6488.7,4414.29,3000.14,74674.36,8900.05,193451.49,71118.0,1545820.85,74118.14,1623121.89,556.22,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,344254.03,0,81500.0,90,0,1771484.0,4
1136,9503658294,10,0,2024-02-22,0,27,26,102,0,104.0,2,21.736,6488.7,4414.29,3000.14,74674.36,8900.05,193451.49,71118.0,1545820.85,74118.14,1623121.89,556.22,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,344254.03,0,81500.0,90,0,1771484.0,4
1139,9503658300,10,0,2024-02-22,0,27,26,102,0,104.0,2,21.736,6488.7,4414.29,3000.14,74674.36,8900.05,193451.49,71118.0,1545820.85,74118.14,1623121.89,556.22,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,344254.03,0,81500.0,90,0,1771484.0,4
1144,9503658311,10,0,2024-02-23,0,27,26,102,0,104.0,2,21.736,6488.7,4414.29,3000.14,74674.36,8900.05,193451.49,71118.0,1545820.85,74118.14,1623121.89,556.22,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,344254.03,0,81500.0,90,0,1771484.0,4
1146,9503658316,10,0,2024-02-23,0,27,26,102,0,104.0,2,21.736,6174.8,4414.29,2998.4,74360.46,8900.05,193451.49,71118.0,1545820.85,74116.4,1616298.96,244.06,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,343025.9,0,81500.0,90,0,1771484.0,4
1147,9503658317,10,0,2024-02-23,0,27,26,102,0,105.0,2,21.945,6174.8,4372.25,2998.4,74402.5,8900.05,195311.6,71118.0,1560684.51,74116.4,1632762.86,286.1,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,346324.23,0,81500.0,90,0,1788517.5,4
1149,9503658319,10,0,2024-02-23,0,27,26,102,0,104.0,2,21.736,6174.8,4414.29,2998.4,74360.46,8900.05,193451.49,71118.0,1545820.85,74116.4,1616298.96,244.06,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,343025.9,0,81500.0,90,0,1771484.0,4
1150,9503658320,10,0,2024-02-23,0,27,26,102,0,104.0,2,21.736,6174.8,4414.29,2998.4,74360.46,8900.05,193451.49,71118.0,1545820.85,74116.4,1616298.96,244.06,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,343025.9,0,81500.0,90,0,1771484.0,4
1151,9503658321,10,0,2024-02-23,0,27,26,102,0,104.0,2,21.736,6174.8,4414.29,2998.4,74360.46,8900.05,193451.49,71118.0,1545820.85,74116.4,1616298.96,244.06,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,343025.9,0,81500.0,90,0,1771484.0,4
1168,9503658352,10,0,2024-02-24,0,33,19,129,0,100.0,2,20.9,0.0,0.0,0.0,74600.48,8899.52,185999.97,73136.0,1528542.4,73136.0,1559150.03,1464.48,0.823,5,12,4,191,182,12,10,10,175,4,0,0,14,161,0,1011,1,0.0,0.0,0.0,314127.0,0,83500.0,0,0,1745149.9999999998,4
1169,9503658353,10,0,2024-02-24,0,33,19,129,0,60.0,2,12.54,0.0,877.19,6337.56,77349.79,8899.52,111599.98,73136.0,917125.44,79473.56,969966.37,-2123.77,0.823,7,6,2,96,98,14,5,8,95,9,0,0,14,206,0,1011,1,0.0,0.0,0.0,196661.94,0,87126.5,180,0,1092566.3099999998,4
1193,9503658405,20,0,2024-02-27,0,27,26,102,0,105.0,2,21.945,6488.7,4062.2,3000.14,75026.45,8900.05,195311.6,71118.0,1560684.51,74118.14,1646455.45,908.31,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1194,9503658407,20,0,2024-02-27,0,27,26,102,0,105.0,2,21.945,6488.7,4062.2,3000.14,75026.45,8900.05,195311.6,71118.0,1560684.51,74118.14,1646455.45,908.31,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1195,9503658409,20,0,2024-02-27,0,27,26,102,0,105.0,2,21.945,6488.7,4062.2,3000.14,75026.45,8900.05,195311.6,71118.0,1560684.51,74118.14,1646455.45,908.31,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1219,9503658451,20,0,2024-02-28,0,27,26,102,0,104.0,2,21.736,6488.7,4414.29,3000.14,74674.36,8900.05,193451.49,71118.0,1545820.85,74118.14,1623121.89,556.22,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,344254.03,0,81500.0,90,0,1771484.0,4
1229,9503658469,20,0,2024-02-29,0,27,26,102,0,102.0,2,21.318,6488.7,4500.84,3000.14,74587.81,8900.05,189731.27,71118.0,1516093.52,74118.14,1590062.93,469.67,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,337633.76,0,81500.0,90,0,1737417.0,4
1261,9503658510,30,2,2024-03-01,0,27,26,102,0,105.0,2,21.945,6488.7,4372.25,3000.14,74716.4,8900.05,195311.6,71118.0,1560684.51,74118.14,1639651.4,598.26,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1262,9503658511,30,2,2024-03-01,0,27,26,102,0,105.0,2,21.945,6488.7,4372.25,3000.14,74716.4,8900.05,195311.6,71118.0,1560684.51,74118.14,1639651.4,598.26,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1263,9503658514,30,2,2024-03-01,0,27,26,102,0,105.0,2,21.945,6488.7,4372.25,3000.14,74716.4,8900.05,195311.6,71118.0,1560684.51,74118.14,1639651.4,598.26,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,347564.16,0,81500.0,90,0,1788517.5,4
1268,9503658524,10,2,2024-03-02,0,33,19,129,0,120.0,2,25.08,0.0,3472.89,4655.34,83627.59,8899.52,223199.96,73136.0,1834250.88,77791.34,2097379.96,5836.25,0.823,2,30,1,73,67,2,3,7,68,8,0,0,14,191,0,1011,1,0.0,0.0,0.0,433382.4,0,96000.0,120,0,2407680.0,4
1269,9503658526,30,2,2024-03-02,0,27,26,102,0,103.0,2,21.527,6488.7,4310.82,3000.14,74777.83,8900.05,191591.38,71118.0,1530957.19,74118.14,1609742.35,659.69,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,340943.89,0,81500.0,90,0,1754450.5,4
1272,9503658531,30,2,2024-03-02,0,27,26,102,0,103.0,2,21.527,6488.7,4310.82,3000.14,74777.83,8900.05,191591.38,71118.0,1530957.19,74118.14,1609742.35,659.69,0.82,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,340943.89,0,81500.0,90,0,1754450.5,4
1283,9503658547,10,2,2024-03-04,0,33,19,129,0,56.0,2,11.704,0.0,939.85,6570.87,80494.63,8899.52,104159.98,73136.0,855983.74,79706.87,942109.15,787.76,0.823,7,6,2,96,98,14,5,8,95,9,0,0,14,206,0,1011,1,0.0,0.0,0.0,190308.45,0,90334.0,180,0,1057269.136,4
1312,9503658595,10,2,2024-03-06,0,27,26,75,0,100.0,2,20.9,0.0,2519.5,3455.14,74080.98,8899.52,185999.97,73300.0,1531970.0,76755.14,1548292.48,-2674.16,0.819,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,321651.0,0,85500.0,100,0,1786949.9999999998,4
1316,9503658607,10,2,2024-03-06,0,27,26,75,0,135.0,2,28.215,3835.6,2175.65,2985.42,74260.43,8899.52,251099.96,73300.0,2068159.5,76285.42,2095258.03,-2024.99,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1325,9503658619,10,2,2024-03-07,0,27,26,75,0,135.0,2,28.215,3835.6,2175.65,2985.42,74260.43,8899.52,251099.96,73300.0,2068159.5,76285.42,2095258.03,-2024.99,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1328,9503658624,10,2,2024-03-07,0,27,26,75,0,135.0,2,28.215,3835.6,2175.65,2985.42,74260.43,8899.52,251099.96,73300.0,2068159.5,76285.42,2095258.03,-2024.99,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1345,9503658654,20,2,2024-03-09,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1352,9503658680,20,2,2024-03-11,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1354,9503658685,10,2,2024-03-11,0,34,22,121,0,107.0,2,22.363,0.0,0.0,3606.68,75100.48,8899.52,199019.97,73190.0,1636747.97,76796.68,1679472.03,-1696.2,0.819,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,342153.9,0,85000.0,105,1000,1900855.0,4
1356,9503658687,10,2,2024-03-11,0,34,22,121,0,107.0,2,22.363,0.0,0.0,3606.68,75100.48,8899.52,199019.97,73190.0,1636747.97,76796.68,1679472.03,-1696.2,0.819,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,342153.9,0,85000.0,105,1000,1900855.0,4
1370,9503658717,20,2,2024-03-12,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1381,9503658732,40,2,2024-03-12,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1385,9503658742,10,2,2024-03-13,0,34,22,121,0,117.0,2,24.453,0.0,0.0,3606.68,75100.48,8899.52,217619.96,73190.0,1789715.07,76796.68,1836432.04,-1696.2,0.819,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,374130.9,0,85000.0,105,1000,2078505.0,4
1390,9503658751,10,2,2024-03-13,0,34,22,121,0,97.0,2,20.273,0.0,0.0,3606.68,75100.48,8899.52,180419.97,73190.0,1483780.87,76796.68,1522512.03,-1696.2,0.819,7,6,2,301,288,14,5,7,257,8,0,0,15,123,0,1011,1,0.0,0.0,0.0,310176.9,0,85000.0,105,1000,1723205.0,4
1406,9503658800,10,2,2024-03-14,0,33,19,79,0,80.0,2,16.72,0.0,4663.73,1922.55,72936.75,8899.52,148799.97,71436.0,1194409.92,73358.55,1219502.46,-421.8,0.823,4,22,6,75,70,5,11,7,71,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,260330.4,0,86500.0,55,0,1446280.0,4
1407,9503658801,20,2,2024-03-14,0,27,26,85,0,69.0,2,14.421,0.0,1040.15,7157.7,88461.83,8899.52,128339.98,71096.0,1025275.42,78253.7,1275708.05,10208.13,0.82,7,6,2,96,98,14,5,8,95,9,0,0,17,206,0,1011,1,0.0,0.0,0.0,255428.65,0,98401.5,180,0,1419048.0315,4
1414,9503658811,40,2,2024-03-14,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1419,9503658825,50,2,2024-03-15,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1428,9503658838,50,2,2024-03-16,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1430,9503658852,40,2,2024-03-16,0,27,26,75,0,108.0,2,22.572,3835.6,1079.21,2985.42,75356.87,8899.52,200879.97,73300.0,1654527.6,76285.42,1700955.27,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,346715.13,0,81500.0,90,0,1839618.0,4
1443,9503658870,50,2,2024-03-18,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1446,9503658876,10,2,2024-03-18,0,33,19,116,0,114.0,2,23.826,0.0,4992.45,2100.74,80625.03,8899.52,212039.96,73717.16,1756385.05,75817.9,1920971.96,4807.13,0.82,0,25,7,174,170,0,4,6,164,7,0,0,14,13,0,1011,1,0.0,0.0,0.0,405353.17,0,94517.0,55,0,2251962.042,4
1448,9503658879,10,2,2024-03-18,0,33,19,116,0,113.0,2,23.617,0.0,5036.63,2100.74,80580.85,8899.52,210179.96,73717.16,1740978.17,75817.9,1903077.93,4762.95,0.82,0,25,7,174,170,0,4,6,164,7,0,0,14,13,0,1011,1,0.0,0.0,0.0,401797.44,0,94517.0,55,0,2232207.989,4
1454,9503658883,60,2,2024-03-18,0,27,26,75,0,108.0,2,22.572,3835.6,1079.21,2985.42,75356.87,8899.52,200879.97,73300.0,1654527.6,76285.42,1700955.27,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,346715.13,0,81500.0,90,0,1839618.0,4
1455,9503658884,60,2,2024-03-18,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1467,9503658908,60,2,2024-03-19,0,27,26,75,0,135.0,2,28.215,3835.6,1079.21,2985.42,75356.87,8899.52,251099.96,73300.0,2068159.5,76285.42,2126194.09,-928.55,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,433393.91,0,81500.0,90,0,2299522.5,4
1493,9503658964,10,2,2024-03-21,0,33,19,79,0,100.0,2,20.9,0.0,0.0,0.0,74600.48,8899.52,185999.97,71436.0,1493012.4,71436.0,1559150.03,3164.48,0.823,5,12,4,191,182,12,10,10,175,4,0,0,14,161,0,1011,1,0.0,0.0,0.0,314127.0,0,83500.0,0,0,1745149.9999999998,4
1510,9503658985,70,2,2024-03-22,0,27,26,75,0,134.0,2,28.006,3835.6,1087.27,2985.42,75348.81,8899.52,249239.96,73300.0,2052839.8,76285.42,2110218.77,-936.61,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,430183.59,0,81500.0,90,0,2282489.0,4
1515,9503658995,70,2,2024-03-23,0,27,26,75,0,134.0,2,28.006,3835.6,1087.27,2985.42,75348.81,8899.52,249239.96,73300.0,2052839.8,76285.42,2110218.77,-936.61,0.819,7,6,2,287,269,14,5,7,262,8,0,0,17,100,0,1011,1,0.0,0.0,0.0,430183.59,0,81500.0,90,0,2282489.0,4
1525,9503659023,10,2,2024-03-26,0,33,19,79,0,80.0,2,16.72,0.0,4663.73,1922.55,72936.75,8899.52,148799.97,71436.0,1194409.92,73358.55,1219502.46,-421.8,0.823,4,22,6,75,70,5,11,7,71,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,260330.4,0,86500.0,55,0,1446280.0,4
1530,9503659028,10,2,2024-03-26,0,33,19,79,0,126.0,2,26.334,0.0,0.0,4202.74,71100.48,8899.52,234359.96,71436.0,1881195.62,75638.74,1872360.04,-4538.26,0.823,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,379209.6,0,80000.0,130,0,2106720.0,4
1545,9503659051,10,2,2024-03-27,0,33,19,79,0,84.0,2,17.556,0.0,2378.67,848.63,72721.81,8899.52,156239.97,71436.0,1254130.42,72284.63,1276704.1,437.18,0.823,3,30,1,63,53,3,7,11,53,11,0,0,14,106,0,1011,1,0.0,0.0,0.0,265446.72,0,84000.0,25,0,1474704.0,4
1548,9503659054,10,2,2024-03-27,0,33,19,79,0,112.0,2,23.408,0.0,0.0,3454.73,74100.48,8899.52,208319.96,71436.0,1672173.89,74890.73,1734544.04,-790.25,0.823,6,12,4,43,45,13,1,7,44,8,0,0,14,113,0,1011,1,0.0,0.0,0.0,349715.52,0,83000.0,103,0,1942864.0,4
1550,9503659056,10,2,2024-03-27,0,27,26,85,0,100.0,2,20.9,0.0,2519.5,3495.55,75080.98,8899.52,185999.97,71096.0,1485906.4,74591.55,1569192.48,489.43,0.82,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,325413.0,0,86500.0,100,0,1807849.9999999998,4
1563,9503659078,10,2,2024-03-28,0,33,19,79,0,112.0,2,23.408,0.0,0.0,4762.84,74100.48,8899.52,208319.96,71436.0,1672173.89,76198.84,1734544.04,-2098.36,0.823,6,12,4,43,45,13,1,7,44,8,0,0,14,113,0,1011,1,0.0,0.0,0.0,349715.52,0,83000.0,142,0,1942864.0,4
1579,9503659101,10,2,2024-03-29,0,27,26,85,0,100.0,2,20.9,0.0,2519.5,3495.55,75080.98,8899.52,185999.97,71096.0,1485906.4,74591.55,1569192.48,489.43,0.82,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,325413.0,0,86500.0,100,0,1807849.9999999998,4
1582,9503659108,10,2,2024-03-29,0,33,19,79,0,65.0,2,13.585,0.0,5739.98,2517.6,74360.5,8899.52,120899.98,71436.0,970458.06,73953.6,1010187.39,406.9,0.823,4,22,6,20,19,5,11,7,19,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,217631.7,0,89000.0,70,0,1209065.0,4
1598,9503659137,10,2,2024-03-30,0,33,19,79,0,114.0,2,23.826,7500.0,7397.38,2366.1,73503.1,8899.52,212039.96,71436.0,1702034.14,73802.1,1751284.86,-299.0,0.823,4,22,6,114,103,5,11,7,99,8,0,0,14,97,0,1011,1,0.0,0.0,0.0,385981.2,200,82500.0,70,0,1965645.0,4
