,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
553,9501687064,10,2,2024-03-23,0,7,28,49,0,9.915,0,9.915,0.0,702.98,2242.81,73297.02,0.0,0.0,58078.84,575851.7,60321.65,726739.95,12975.37,0.824,6,13,5,295,273,17,8,7,265,8,0,0,17,134,0,1010,0,66033.9,66033.9,0.0,0.0,0,74000.0,75,0,733709.9999999999,2
563,9501687122,10,2,2024-03-26,0,6,30,54,0,15.908,0,15.908,0.0,895.15,1744.74,77604.85,0.0,0.0,68113.25,1083545.58,69857.99,1234537.95,7746.86,0.826,6,13,5,304,268,9,8,8,261,9,0,0,18,158,0,1010,0,112390.02,112390.02,0.0,0.0,0,78500.0,55,0,1248778.0,2
568,9501687194,10,2,2024-03-29,0,12,21,55,0,24.897,0,24.897,0.0,1509.82,2582.26,69490.18,0.0,0.0,67865.33,1689643.12,70447.59,1730097.01,-957.41,0.827,5,13,5,201,189,11,10,7,183,8,0,0,14,193,0,1010,0,159091.83,159091.83,0.0,0.0,0,71000.0,90,0,1767687.0,2
569,9501687195,10,2,2024-03-29,0,12,21,55,0,24.909,0,24.909,0.0,1011.68,2600.45,70488.32,0.0,0.0,67865.33,1690457.5,70465.78,1755793.56,22.54,0.827,5,13,5,159,149,11,10,7,142,8,0,0,14,157,0,1010,0,160289.42,160289.42,0.0,0.0,0,71500.0,90,0,1780993.5,2
577,9501687236,10,2,2024-03-30,0,12,21,55,0,11.814,0,11.814,0.0,1654.82,2636.82,70845.18,0.0,0.0,67865.33,801761.01,70502.15,836964.96,343.03,0.827,5,13,5,184,173,11,10,7,168,8,0,0,14,184,0,1010,0,77086.35,77086.35,0.0,0.0,0,72500.0,90,0,856515.0,2
578,9501687237,10,2,2024-03-30,0,12,21,55,0,24.776,0,24.776,0.0,1517.19,2582.26,69482.81,0.0,0.0,67865.33,1681431.42,70447.59,1721506.1,-964.78,0.827,5,13,5,201,189,11,10,7,183,8,0,0,14,193,0,1010,0,158318.64,158318.64,0.0,0.0,0,71000.0,90,0,1759096.0,2
579,9501687242,10,2,2024-03-30,0,12,21,55,0,11.862,0,11.862,0.0,1494.69,0.0,69505.31,0.0,0.0,67865.33,805018.54,67865.33,824471.99,1639.98,0.827,5,13,5,170,166,11,10,7,158,8,0,0,14,89,0,1010,0,75798.18,75798.18,0.0,0.0,0,71000.0,0,0,842202.0,2
581,9501687251,10,2,2024-03-30,0,7,28,49,0,4.939,0,4.939,2000.0,2004.45,0.0,73995.55,0.0,0.0,58078.84,286851.39,58078.84,365464.02,15916.71,0.824,6,13,5,113,107,15,14,12,103,12,0,0,17,12,0,1010,0,33782.76,33782.76,0.0,0.0,0,74000.0,0,0,365486.0,2
587,9503657245,10,1,2024-01-02,0,12,21,152,0,24.897,0,24.897,0.0,3940.45,4291.64,69809.55,0.0,0.0,71517.16,1780562.73,75808.8,1738048.37,-5999.25,0.823,2,30,1,46,44,2,3,7,49,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,330507.68,0,73750.0,144,0,1836153.75,2
588,9503657251,10,1,2024-01-02,0,7,28,77,0,24.951,0,24.951,0.0,12203.92,3323.8,70046.08,0.0,0.0,70854.72,1767896.12,74178.52,1747719.74,-4132.44,0.82,0,25,7,212,206,0,4,7,199,8,0,0,17,201,0,1011,1,0.0,0.0,0.0,369399.56,0,82250.0,100,0,2052219.75,2
589,9503657252,10,1,2024-01-02,0,12,21,152,0,24.897,0,24.897,0.0,3940.45,4291.64,69809.55,0.0,0.0,71517.16,1780562.73,75808.8,1738048.37,-5999.25,0.823,2,30,1,46,44,2,3,7,49,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,330507.68,0,73750.0,144,0,1836153.75,2
596,9503657261,10,1,2024-01-03,0,12,21,74,0,24.994,0,24.994,0.0,4683.62,4170.41,81316.38,0.0,0.0,71982.58,1799132.6,76152.99,2032421.6,5163.39,0.823,2,30,1,73,67,2,3,7,68,8,0,0,14,191,0,1011,1,0.0,0.0,0.0,386907.12,0,86000.0,120,0,2149484.0,2
597,9503657263,10,1,2024-01-03,0,12,21,74,0,24.763,0,24.763,0.0,4727.31,4170.41,81272.69,0.0,0.0,71982.58,1782504.63,76152.99,2012555.62,5119.7,0.823,2,30,1,73,67,2,3,7,68,8,0,0,14,191,0,1011,1,0.0,0.0,0.0,383331.24,0,86000.0,120,0,2129618.0,2
598,9503657264,10,1,2024-01-03,0,12,21,74,0,24.8,0,24.8,0.0,4720.26,4170.41,81279.74,0.0,0.0,71982.58,1785167.98,76152.99,2015737.55,5126.75,0.823,2,30,1,73,67,2,3,7,68,8,0,0,14,191,0,1011,1,0.0,0.0,0.0,383904.0,0,86000.0,120,0,2132800.0,2
600,9503657266,10,1,2024-01-03,0,13,23,139,0,30.085,0,30.085,0.0,2817.03,2718.65,71932.97,0.0,0.0,69074.58,2078108.74,71793.23,2164103.4,139.74,0.82,6,13,5,326,308,15,14,7,295,8,0,0,15,37,0,1011,1,0.0,0.0,0.0,404793.68,0,74750.0,90,0,2248853.75,2
602,9503657268,10,1,2024-01-04,0,12,21,74,0,29.502,0,29.502,0.0,1101.99,1727.57,70148.01,0.0,0.0,71982.58,2123630.08,73710.15,2069506.59,-3562.14,0.823,5,6,2,292,278,10,6,8,267,9,0,0,14,206,0,1011,1,0.0,0.0,0.0,378363.15,0,71250.0,60,0,2102017.5,2
606,9503657272,10,1,2024-01-04,0,12,21,74,0,19.769,0,19.769,0.0,1726.58,3203.58,73773.42,0.0,0.0,71982.58,1423023.62,75186.16,1458426.74,-1412.74,0.823,7,6,2,302,288,14,5,7,257,8,0,0,14,141,0,1011,1,0.0,0.0,0.0,268660.71,0,75500.0,105,0,1492559.4999999998,2
610,9503657280,10,1,2024-01-04,0,12,21,74,0,19.818,0,19.818,0.0,1287.16,1295.68,69962.84,0.0,0.0,71982.58,1426550.77,73278.26,1386523.56,-3315.42,0.823,5,6,2,94,92,10,6,7,90,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,254165.85,0,71250.0,45,0,1412032.5,2
612,9503657282,10,1,2024-01-04,0,7,28,83,0,29.708,0,29.708,0.0,2847.2,3010.62,71652.8,0.0,0.0,73008.92,2168949.0,76019.54,2128661.38,-4366.74,0.821,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,398384.28,0,74500.0,100,0,2213246.0,2
615,9503657289,10,1,2024-01-05,0,15,6,80,0,24.836,0,24.836,0.0,2989.85,4849.32,77010.15,0.0,0.0,69779.0,1733031.24,74628.32,1912624.09,2381.83,0.821,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,357638.4,0,80000.0,150,0,1986879.9999999998,2
616,9503657290,10,1,2024-01-05,0,12,21,74,0,24.97,0,24.97,3000.0,2711.41,1146.99,70788.59,0.0,0.0,71982.58,1797405.02,73129.57,1767591.09,-2340.98,0.823,4,10,3,203,193,4,0,7,187,8,0,0,14,79,0,1011,1,0.0,0.0,0.0,330353.1,0,70500.0,40,0,1760385.0,2
617,9503657291,10,1,2024-01-05,0,12,21,74,0,29.806,0,29.806,0.0,2854.12,2950.0,70145.88,0.0,0.0,71982.58,2145512.78,74932.58,2090768.1,-4786.7,0.823,4,1,0,103,95,6,12,7,181,8,0,0,14,175,0,1011,1,0.0,0.0,0.0,391650.84,0,73000.0,100,0,2175838.0,2
618,9503657293,10,1,2024-01-05,0,12,21,74,0,20.012,0,20.012,0.0,1287.18,2582.26,69712.82,0.0,0.0,71982.58,1440515.39,74564.84,1395092.95,-4852.02,0.823,5,6,2,331,316,10,6,7,303,8,0,0,14,177,0,1011,1,0.0,0.0,0.0,255753.36,0,71000.0,90,0,1420852.0,2
622,9503657297,10,1,2024-01-05,0,15,6,80,0,25.274,0,25.274,0.0,2938.04,4849.32,77061.96,0.0,0.0,69779.0,1763594.45,74628.32,1947663.98,2433.64,0.821,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,363945.6,0,80000.0,150,0,2021920.0,2
623,9503657299,10,1,2024-01-05,0,12,21,74,0,24.982,0,24.982,0.0,2811.52,2970.21,70688.48,0.0,0.0,71982.58,1798268.81,74952.79,1765939.61,-4264.31,0.823,2,30,1,64,64,2,3,7,65,8,0,0,14,144,0,1011,1,0.0,0.0,0.0,330511.86,0,73500.0,100,0,1836177.0,2
624,9503657303,10,1,2024-01-05,0,12,21,74,0,29.818,0,29.818,0.0,5113.95,2206.44,72886.05,0.0,0.0,71982.58,2146376.57,74189.02,2173316.24,-1302.97,0.823,4,22,6,20,19,5,11,7,19,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,418644.72,0,78000.0,70,0,2325804.0,2
627,9503657310,10,1,2024-01-05,0,12,21,74,0,24.727,0,24.727,0.0,5380.73,6306.53,71019.27,0.0,0.0,71982.58,1779913.26,78289.11,1756093.49,-7269.84,0.823,4,22,6,237,229,5,11,7,221,8,0,0,14,42,0,1011,1,0.0,0.0,0.0,340490.79,100,76500.0,204,0,1891615.5,2
629,9503657312,10,1,2024-01-06,0,12,21,74,0,31.75,0,31.75,0.0,0.0,3835.0,70000.0,0.0,0.0,71982.58,2285446.92,75817.58,2222500.0,-5817.58,0.823,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,417195.0,0,73000.0,130,3000,2317750.0,2
630,9503657313,10,1,2024-01-06,0,12,21,74,0,24.617,0,24.617,0.0,1227.57,2850.49,70022.43,0.0,0.0,71982.58,1771995.17,74833.07,1723742.16,-4810.64,0.823,5,6,2,178,174,10,6,7,169,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,315713.03,0,71250.0,99,0,1753961.25,2
632,9503657316,10,1,2024-01-06,0,12,21,86,0,25.14,0,25.14,0.0,1202.03,2792.9,70047.97,0.0,0.0,73218.99,1840725.41,76011.89,1761005.97,-5963.92,0.821,5,6,2,65,62,10,6,7,63,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,322420.5,0,71250.0,97,0,1791225.0,2
633,9503657319,10,1,2024-01-06,0,12,21,86,0,24.994,0,24.994,0.0,5323.25,2135.72,70176.75,0.0,0.0,73218.99,1830035.44,75354.71,1753997.69,-5177.96,0.821,4,22,6,277,224,5,11,7,215,8,0,0,14,49,0,1011,1,0.0,0.0,0.0,339668.46,0,75500.0,70,0,1887047.0,2
634,9503657320,10,1,2024-01-06,0,13,23,139,0,24.256,0,24.256,0.0,4357.92,2855.03,74142.08,0.0,0.0,69074.58,1675473.01,71929.61,1798390.29,2212.47,0.82,6,13,5,326,308,15,14,7,295,8,0,0,15,37,0,1011,1,0.0,0.0,0.0,342737.28,0,78500.0,90,0,1904096.0,2
638,9503657328,10,1,2024-01-06,0,7,28,83,0,36.139,0,36.139,3700.0,2930.96,2080.97,73569.04,0.0,0.0,73008.92,2638469.36,75089.89,2658711.54,-1520.85,0.821,4,22,6,114,103,5,11,7,99,8,0,0,17,97,0,1011,1,0.0,0.0,0.0,498935.03,200,73000.0,70,0,2638147.0,2
639,9503657329,10,1,2024-01-06,0,12,21,86,0,47.881,0,47.881,0.0,0.0,0.0,70000.0,0.0,0.0,73218.99,3505798.46,73218.99,3351670.0,-3218.99,0.821,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,629156.34,0,73000.0,0,3000,3495313.0,2
642,9503657333,10,1,2024-01-06,0,12,21,86,0,24.811,0,24.811,0.0,5087.87,1633.61,68412.13,0.0,0.0,73218.99,1816636.36,74852.6,1697373.36,-6440.47,0.821,4,1,0,242,1,6,12,8,1,9,0,0,14,137,0,1011,1,0.0,0.0,0.0,328249.53,0,73500.0,55,0,1823608.5,2
643,9503657334,10,1,2024-01-06,0,12,21,86,0,11.864,0,11.864,0.0,7282.54,0.0,68217.46,0.0,0.0,73218.99,868670.1,73218.99,809331.95,-5001.53,0.821,5,12,4,307,266,12,10,7,259,8,0,0,14,178,0,1011,1,0.0,0.0,0.0,161231.76,0,75500.0,0,0,895732.0,2
644,9503657338,10,1,2024-01-06,0,12,21,86,0,24.836,0,24.836,0.0,2789.36,3422.81,74210.64,0.0,0.0,73218.99,1818466.84,76641.8,1843095.46,-2431.16,0.821,5,13,5,308,276,7,1,7,266,8,0,0,14,30,0,1011,1,0.0,0.0,0.0,344226.96,0,77000.0,110,0,1912372.0,2
646,9503657343,10,1,2024-01-08,0,12,21,86,0,24.921,0,24.921,4000.0,4241.63,2813.01,68758.37,0.0,0.0,73218.99,1824690.45,76032.0,1713527.34,-7273.63,0.821,4,10,3,320,304,4,0,7,299,8,0,0,14,18,0,1011,1,0.0,0.0,0.0,327461.94,0,69000.0,100,0,1719549.0,2
647,9503657344,10,1,2024-01-08,0,12,21,86,0,20.073,0,20.073,0.0,1284.05,2582.26,69715.95,0.0,0.0,73218.99,1469724.79,75801.25,1399408.26,-6085.3,0.821,5,6,2,195,196,10,6,7,190,8,0,0,14,180,0,1011,1,0.0,0.0,0.0,256532.94,0,71000.0,90,0,1425183.0,2
648,9503657345,10,1,2024-01-08,0,12,21,86,0,24.738,0,24.738,0.0,3990.49,2990.41,70009.51,0.0,0.0,73218.99,1811291.37,76209.4,1731895.26,-6199.89,0.821,2,30,1,154,154,2,3,7,147,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,329510.16,0,74000.0,100,0,1830612.0,2
649,9503657346,10,1,2024-01-08,0,12,21,86,0,32.339,0,32.339,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,2367828.92,77053.99,2263730.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,424934.46,0,73000.0,130,3000,2360747.0,2
650,9503657347,10,1,2024-01-08,0,12,21,86,0,24.896,0,24.896,0.0,2782.63,3485.04,74217.37,0.0,0.0,73218.99,1822859.98,76704.03,1847715.64,-2486.66,0.821,5,13,5,308,276,7,1,7,266,8,0,0,14,30,0,1011,1,0.0,0.0,0.0,345058.56,0,77000.0,112,0,1916992.0,2
654,9503657357,10,1,2024-01-08,0,7,28,83,0,30.122,0,30.122,0.0,2847.21,3010.62,71652.79,0.0,0.0,73008.92,2199174.69,76019.54,2158325.34,-4366.75,0.821,4,1,0,103,95,6,12,7,181,8,0,0,17,175,0,1011,1,0.0,0.0,0.0,403936.02,0,74500.0,100,0,2244089.0,2
659,9503657369,10,1,2024-01-08,0,12,21,86,0,32.022,0,32.022,0.0,0.0,3540.0,70000.0,0.0,0.0,73218.99,2344618.5,76758.99,2241540.0,-6758.99,0.821,2,30,1,179,179,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,420769.08,0,73000.0,120,3000,2337606.0,2
660,9503657370,10,1,2024-01-08,0,12,21,86,0,34.933,0,34.933,0.0,4421.58,3010.62,70078.42,0.0,0.0,73218.99,2557758.98,76229.61,2448049.45,-6151.19,0.821,1,30,1,297,281,1,2,7,270,8,0,0,14,4,0,1011,1,0.0,0.0,0.0,468451.53,0,74500.0,100,0,2602508.5,2
661,9503657371,10,1,2024-01-08,0,12,21,86,0,25.018,0,25.018,0.0,501.12,2908.07,70748.88,0.0,0.0,73218.99,1831792.69,76127.06,1769995.48,-5378.18,0.821,5,6,2,178,174,10,6,7,169,8,0,0,14,206,0,1011,1,0.0,0.0,0.0,320855.85,0,71250.0,101,0,1782532.5,2
665,9503657380,10,1,2024-01-09,0,12,21,86,0,24.799,0,24.799,0.0,1169.54,2591.35,70080.46,0.0,0.0,73218.99,1815757.73,75810.34,1737925.33,-5729.88,0.821,5,6,2,3,21,10,6,7,21,8,0,0,14,214,0,1011,1,0.0,0.0,0.0,318047.18,0,71250.0,90,0,1766928.75,2
666,9503657382,10,1,2024-01-09,0,12,21,86,0,47.771,0,47.771,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,3497744.37,77053.99,3343970.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,627710.94,0,73000.0,130,3000,3487283.0,2
667,9503657383,10,1,2024-01-10,0,12,21,86,0,24.921,0,24.921,0.0,1163.82,2591.35,70086.18,0.0,0.0,73218.99,1824690.45,75810.34,1746617.69,-5724.16,0.821,5,6,2,3,21,10,6,7,21,8,0,0,14,214,0,1011,1,0.0,0.0,0.0,319611.83,0,71250.0,90,0,1775621.25,2
670,9503657391,10,1,2024-01-10,0,12,21,86,0,19.379,0,19.379,0.0,1291.29,5644.97,76313.71,0.0,0.0,73218.99,1418910.81,78863.96,1478883.39,-2550.25,0.821,7,6,2,96,98,14,5,8,95,9,0,0,14,206,0,1011,1,0.0,0.0,0.0,270703.31,0,77605.0,180,0,1503907.2950000002,2
676,9503657404,10,1,2024-01-10,0,12,21,86,0,28.989,0,28.989,0.0,4478.53,4097.67,73521.47,0.0,0.0,73218.99,2122545.3,77316.66,2131313.89,-3795.19,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,407005.56,0,78000.0,130,0,2261142.0,2
678,9503657408,10,1,2024-01-10,0,12,21,86,0,24.994,0,24.994,0.0,4117.39,2100.36,70132.61,0.0,0.0,73218.99,1830035.44,75319.35,1752894.45,-5186.74,0.821,4,1,0,38,30,6,12,7,41,8,0,0,14,196,0,1011,1,0.0,0.0,0.0,334044.81,0,74250.0,70,0,1855804.5,2
679,9503657409,10,1,2024-01-10,0,12,21,86,0,24.982,0,24.982,0.0,3941.03,2990.41,70058.97,0.0,0.0,73218.99,1829156.81,76209.4,1750213.19,-6150.43,0.821,2,30,1,39,32,2,3,5,32,6,0,0,14,161,0,1011,1,0.0,0.0,0.0,332760.24,0,74000.0,100,0,1848668.0,2
686,9503657427,10,1,2024-01-12,0,12,21,86,0,24.957,0,24.957,0.0,2775.83,2727.74,72224.17,0.0,0.0,73218.99,1827326.33,75946.73,1802498.61,-3722.56,0.821,5,13,5,296,274,7,1,7,266,8,0,0,14,38,0,1011,1,0.0,0.0,0.0,336919.5,0,75000.0,90,0,1871775.0,2
687,9503657430,10,1,2024-01-12,0,12,21,86,0,25.03,0,25.03,0.0,3769.43,2950.0,69230.57,0.0,0.0,73218.99,1832671.32,76168.99,1732841.17,-6938.42,0.821,2,30,1,154,154,2,3,7,147,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,328894.2,0,73000.0,100,0,1827190.0,2
688,9503657436,10,1,2024-01-12,0,12,21,86,0,29.695,0,29.695,0.0,4478.6,4160.71,73521.4,0.0,0.0,73218.99,2174237.91,77379.7,2183217.97,-3858.3,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,416917.8,0,78000.0,132,0,2316210.0,2
689,9503657437,10,1,2024-01-12,0,12,21,86,0,29.781,0,29.781,2500.0,2368.2,2541.58,69631.8,0.0,0.0,73218.99,2180534.74,75760.57,2073704.64,-6128.77,0.821,4,10,3,142,124,4,0,7,119,8,0,0,14,71,0,1011,1,0.0,0.0,0.0,385961.76,0,69500.0,90,0,2069779.5,2
690,9503657449,10,1,2024-01-12,0,12,21,86,0,19.988,0,19.988,0.0,9276.63,3273.29,71723.37,0.0,0.0,73218.99,1463501.17,76492.28,1433606.72,-4768.91,0.821,0,25,7,284,285,0,4,7,273,8,0,0,14,77,0,1011,1,0.0,0.0,0.0,291425.04,0,81000.0,100,0,1619028.0,2
691,9503657450,10,1,2024-01-13,0,12,21,86,0,47.868,0,47.868,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,3504846.61,77053.99,3350760.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,628985.52,0,73000.0,130,3000,3494364.0,2
692,9503657451,10,1,2024-01-13,0,12,21,86,0,24.921,0,24.921,0.0,2779.84,2727.74,72220.16,0.0,0.0,73218.99,1824690.45,75946.73,1799798.61,-3726.57,0.821,5,13,5,296,274,7,1,7,266,8,0,0,14,38,0,1011,1,0.0,0.0,0.0,336433.5,0,75000.0,90,0,1869075.0,2
695,9503657458,10,1,2024-01-13,0,12,21,86,0,19.805,0,19.805,0.0,1284.05,2582.26,69715.95,0.0,0.0,73218.99,1450102.1,75801.25,1380724.39,-6085.3,0.821,5,6,2,195,196,10,6,7,190,8,0,0,14,180,0,1011,1,0.0,0.0,0.0,253107.9,0,71000.0,90,0,1406155.0,2
696,9503657460,10,1,2024-01-13,0,12,21,86,0,30.195,0,30.195,0.0,4478.5,4192.23,73521.5,0.0,0.0,73218.99,2210847.4,77411.22,2219981.69,-3889.72,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,423937.8,0,78000.0,133,0,2355210.0,2
698,9503657462,10,1,2024-01-13,0,12,21,86,0,35.773,0,35.773,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,2619262.93,77053.99,2504110.0,-7053.99,0.821,2,30,1,182,181,2,3,7,174,8,0,0,14,29,0,1011,1,0.0,0.0,0.0,470057.22,0,73000.0,130,3000,2611429.0000000005,2
699,9503657463,10,1,2024-01-13,0,12,21,86,0,19.805,0,19.805,0.0,3372.47,0.0,71127.53,0.0,0.0,73218.99,1450102.1,73218.99,1408680.73,-2091.46,0.821,5,13,5,143,142,7,1,7,137,8,0,0,14,30,0,1011,1,0.0,0.0,0.0,265585.05,0,74500.0,0,0,1475472.5,2
701,9503657468,10,1,2024-01-15,0,12,21,86,0,35.968,0,35.968,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,2633540.63,77053.99,2517760.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,472619.52,0,73000.0,130,3000,2625664.0000000005,2
703,9503657482,10,1,2024-01-15,0,12,21,86,0,25.091,0,25.091,0.0,3760.26,2950.0,69239.74,0.0,0.0,73218.99,1837137.68,76168.99,1737294.32,-6929.25,0.821,2,30,1,154,154,2,3,7,147,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,329695.74,0,73000.0,100,0,1831643.0,2
709,9503657494,10,1,2024-01-15,0,15,6,80,0,24.75,0,24.75,0.0,3035.54,4849.32,76964.46,0.0,0.0,69779.0,1727030.25,74628.32,1904870.39,2336.14,0.821,4,1,0,305,280,6,12,7,268,8,0,0,6,117,0,1011,1,0.0,0.0,0.0,356400.0,0,80000.0,150,0,1980000.0,2
710,9503657497,10,1,2024-01-16,0,12,21,86,0,24.799,0,24.799,0.0,7461.13,3172.26,71038.87,0.0,0.0,73218.99,1815757.73,76391.25,1761692.94,-5352.38,0.821,1,30,1,18,6,1,2,7,6,8,0,0,14,2,0,1011,1,0.0,0.0,0.0,350409.87,0,78500.0,100,0,1946721.5,2
714,9503657504,10,1,2024-01-16,0,12,21,86,0,30.037,0,30.037,0.0,4478.45,4286.79,73521.55,0.0,0.0,73218.99,2199278.8,77505.78,2208366.8,-3984.23,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,421719.48,0,78000.0,136,0,2342886.0,2
718,9503657510,10,1,2024-01-16,0,12,21,86,0,29.927,0,29.927,0.0,1099.32,722.35,70400.68,0.0,0.0,73218.99,2191224.71,73941.34,2106881.15,-3540.66,0.821,5,6,2,198,191,10,6,8,185,9,0,0,14,130,0,1011,1,0.0,0.0,0.0,385160.49,0,71500.0,25,0,2139780.5,2
719,9503657514,10,1,2024-01-16,0,12,21,86,0,19.854,0,19.854,0.0,1333.66,2582.26,69666.34,0.0,0.0,73218.99,1453689.83,75801.25,1383155.51,-6134.91,0.821,5,6,2,318,301,10,6,7,289,8,0,0,14,156,0,1011,1,0.0,0.0,0.0,253734.12,0,71000.0,90,0,1409634.0,2
720,9503657515,10,1,2024-01-16,0,12,21,86,0,29.963,0,29.963,0.0,2847.27,2950.0,70152.73,0.0,0.0,73218.99,2193860.6,76168.99,2101986.25,-6016.26,0.821,4,1,0,103,95,6,12,7,181,8,0,0,14,175,0,1011,1,0.0,0.0,0.0,393713.82,0,73000.0,100,0,2187299.0,2
723,9503657521,10,1,2024-01-17,0,12,21,86,0,24.665,0,24.665,4000.0,4285.65,2813.01,68714.35,0.0,0.0,73218.99,1805946.39,76032.0,1694839.44,-7317.65,0.821,4,10,3,320,304,4,0,7,299,8,0,0,14,18,0,1011,1,0.0,0.0,0.0,324098.1,0,69000.0,100,0,1701885.0,2
726,9503657531,10,1,2024-01-17,0,12,21,86,0,24.97,0,24.97,0.0,3778.49,4451.67,68221.51,0.0,0.0,73218.99,1828278.18,77670.66,1703491.1,-9449.15,0.821,2,30,1,234,263,2,3,7,255,8,0,0,14,84,0,1011,1,0.0,0.0,0.0,323611.2,0,72000.0,153,0,1797840.0,2
727,9503657534,10,1,2024-01-17,0,12,21,86,0,19.976,0,19.976,0.0,1650.18,3076.28,70849.82,0.0,0.0,73218.99,1462622.54,76295.27,1415296.0,-5445.45,0.821,7,6,2,302,288,14,5,7,257,8,0,0,14,141,0,1011,1,0.0,0.0,0.0,260686.8,0,72500.0,105,0,1448260.0,2
728,9503657539,10,1,2024-01-18,0,12,21,86,0,16.273,0,16.273,0.0,1537.76,3076.28,70962.24,0.0,0.0,73218.99,1191492.62,76295.27,1154768.53,-5333.03,0.821,7,6,2,303,288,14,5,7,257,8,0,0,14,41,0,1011,1,0.0,0.0,0.0,212362.65,0,72500.0,105,0,1179792.5,2
735,9503657552,10,1,2024-01-18,0,12,21,86,0,30.305,0,30.305,0.0,4478.45,4349.84,73521.55,0.0,0.0,73218.99,2218901.49,77568.83,2228070.57,-4047.28,0.821,4,1,0,269,232,6,12,7,224,8,0,0,14,95,0,1011,1,0.0,0.0,0.0,425482.2,0,78000.0,138,0,2363790.0,2
737,9503657554,10,1,2024-01-18,0,12,21,86,0,24.872,0,24.872,0.0,2107.43,2627.72,70142.57,0.0,0.0,73218.99,1821102.72,75846.71,1744586.0,-5704.14,0.821,5,12,4,74,72,12,10,10,166,4,0,0,14,83,0,1011,1,0.0,0.0,0.0,323460.36,0,72250.0,90,0,1797002.0,2
738,9503657555,10,1,2024-01-18,0,12,21,86,0,11.912,0,11.912,0.0,5807.59,0.0,69192.41,0.0,0.0,73218.99,872184.61,73218.99,824219.99,-4026.58,0.821,5,12,4,264,243,12,10,8,235,9,0,0,14,43,0,1011,1,0.0,0.0,0.0,160812.0,0,75000.0,0,0,893400.0000000001,2
739,9503657558,10,1,2024-01-19,0,12,21,86,0,47.868,0,47.868,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,3504846.61,77053.99,3350760.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,628985.52,0,73000.0,130,3000,3494364.0,2
740,9503657559,10,1,2024-01-19,0,12,21,86,0,35.737,0,35.737,0.0,0.0,3835.0,70000.0,0.0,0.0,73218.99,2616627.05,77053.99,2501590.0,-7053.99,0.821,2,30,1,183,180,2,3,7,174,8,0,0,14,111,0,1011,1,0.0,0.0,0.0,469584.18,0,73000.0,130,3000,2608801.0,2
